"﻿""Time""",Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP,PSComputerName
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{C418DD9D-0D14-4efb-8FBF-CFE535C8FAC7},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
4/17/1987 12:12 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{C631DF4C-088F-4156-B058-4375F0853CD8},enabled,Winlogon,System-wide,In-proc COM object used by clients of CSC API,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscobj.dll,10.0.22000.1,%SystemRoot%\System32\cscobj.dll,FE291EFF5C43F38AF929A1B1B7BB5114,26B0110B0F13AC00152E02A9C3C04610FABDD845,3ACCCC0F437B369BEEA2F0818FA9FD35F048B2A1,AA79AC789258200816C4C3881C014621FA3C25CBC4279C15FCD107CAE5092E4D,FFBE07A61B18784FDAECA87A8B664B7022354D1C8C05F6F1422BF1A6DC7F3EF8,010F3A679458B161BF3B7E8F640A97D8,rd03.shieldbase.com
10/8/1949 2:12 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{c6dc5466-785a-11d2-84d0-00c04fb169f7},enabled,Winlogon,System-wide,Software installation Service,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\appmgmts.dll,10.0.22000.653,appmgmts.dll,D2E1EFE2614106FE25C074879FCF2647,AE60C4208C41655222E6D44F38AB989CDF9BA3A8,2EC38581B6408700383E476782F28CD4D780FC6D,5F994222823EFF751D23ED96946D37E9A33E4C73DB78EDEEAE76E73C3D724B4C,059324EE7C96C62318FB89BECED768E33C9472E7F0153FBA6A3753BC698382F5,56F33F0343B98215FDE620AA1050E4F4,rd03.shieldbase.com
4/4/1905 11:29 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{cdeafc3d-948d-49dd-ab12-e578ba4af7aa},enabled,Winlogon,System-wide,GPTExt,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gptext.dll,10.0.22000.653,gptext.dll,51C13E9E4D4363105C61C881EAF81C61,8EF80C2056E8EBD173FB0BD1FF5EFE0EF4C6AB85,F1F705EF3FE7608882B009D7F3C30E2048095BB6,4148B9B146018A8ADC54D6B196168E7246E9B49B4088C24B24A820493508411E,6E36DB3F937A4FB86DE2B056842787879B111C68BBA59A57F91EBF38F528C926,E5048B2CBF1CCA62A58A3DDFD6EF2D83,rd03.shieldbase.com
2/6/2021 8:27 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{CF7639F3-ABA2-41DB-97F2-81E2C5DBFC5D},enabled,Winlogon,System-wide,IEAK branding,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\iedkcs32.dll,18.0.22000.653,C:\Windows\System32\iedkcs32.dll,B21D6E39C95A595753ADC6313477311D,830A9D885995E44117F32B96EDEB63B6127E271F,8BBDD81F458BC2E16C019EC05C4C1AC3907D3A10,21C9E5BE015AFB5F365B613455CD820AE7A6E3834D1C10CD3F594983E7860BFB,D84D8FE36B507F2FB50C4CFE7F38088778032FDF79223ACDF1C93CCD176F6AA5,90154667FC93E4223B6B34B6A03AEA4C,rd03.shieldbase.com
7/31/2029 4:50 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{CFF649BD-601D-4361-AD3D-0FC365DB4DB7},enabled,Winlogon,System-wide,Delivery Optimization Management,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\domgmt.dll,10.0.22000.653,%SystemRoot%\system32\domgmt.dll,70D9E7ED2E6AC6AE39F70F3CED225736,6E444BC26E91C73C809F3242A99E23CA049A1B3F,8AD5629573682CA217E56C8731B22963F588CDC7,9D16C1FDDA5526B67C3E14AE2ED6A9F2CCAC43528E22A050217DC03BEA59D11B,56CE06F0F048FAA7C587DBFACD5D6B01F0CA284622C2E582A1FA3BDC6D3BBB79,83649B8A62BCAA670E613046A3E9F3E7,rd03.shieldbase.com
4/28/2021 6:21 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{D76B9641-3288-4f75-942D-087DE603E3EA},enabled,Winlogon,System-wide,LAPS GPO Extension,(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\laps\cse\admpwd.dll,6.2.0.0,C:\Program Files\LAPS\CSE\AdmPwd.dll,88542E9A62B38C7C0F3D70BEDD03A8C5,E25ADAE09A6CEBF15B3C5676647DD7B97043300A,8BC1A89459BF7477D88FECD04CF3D048D3F88903,CBCE6718A07FA2E38D76233D1052FD432FB447394D702B4F834932276676E2B6,73F7E0ECB4E5DF5244BF1A99A3745544BA5CE9341FD4F8CA4251C434BB095BB4,A5CDE545C4E70737A46BC774F8E5077A,rd03.shieldbase.com
1/20/2016 1:36 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{e437bc1c-aa7d-11d2-a382-00c04f991e27},enabled,Winlogon,System-wide,Policy Storage dll,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\polstore.dll,10.0.22000.653,%SystemRoot%\System32\polstore.dll,A7C59AC0141FD2213A57828D6FBED775,E554F7C8E0702E5F36DC98B277DA55B55E02142C,45ADFCD3EE17CAB921630DF0B197859D0ACC36EE,F259900D13A25BA0F1F6EF3EEC8D63BD7C44CDA14D7913DBEE5C537A1948D9C6,ABEE68ECF0E89D3CDDF93DEF9727F9ABAAD357640DD7FBDEC519313C5E5815F4,51AA3DE36A57BF8D3E275BA5D9229FB1,rd03.shieldbase.com
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{E47248BA-94CC-49c4-BBB5-9EB7F05183D0},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{E4F48E54-F38D-4884-BFB9-D4D2E5729C18},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{E5094040-C46C-4115-B030-04FB2E545B00},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{E62688F0-25FD-4c90-BFF5-F508B9D2E31F},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
3/13/1948 9:40 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{F312195E-3D9D-447A-A3F5-08DFFA24735E},enabled,Winlogon,System-wide,Device Guard Group Policy CSE,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dggpext.dll,10.0.22000.653,dggpext.dll,48A4AB10187440264F03611C08ACB506,FFCDBF8589FA73165444C786F9FBE1D886CDCFCB,FB8C2FE8B25E2C4A1A9AE1E75DE7222CAE8E9471,C3B7EF6EDF2CD9DBC6B9FFC3C381D3D36E38D5C95476F644CF965CD33B6BA0A1,986D8C99910132349879C8FB28CFF8B53F1F9E5A32568BEED9C357BE82C7D6B4,025E076EA48F4C7C13580B8E9A0FBFE2,rd03.shieldbase.com
7/28/2017 6:26 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{f3ccc681-b74c-4060-9f26-cd84525dca2a},enabled,Winlogon,System-wide,Windows Audit Settings CSE,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\auditcse.dll,10.0.22000.653,auditcse.dll,3580653E58B32A0B6B639C9CCA718AD7,383AD5256538B47231D284BCC7B1B1E61D2C42E5,4DBF9AC18F3E97FDF9A0DEA55BA02084C2C73A95,A648E8F3F0709FF7B8546923EE14F0A3A4C1063CFFE56D6C63D6E99F6C7F53C2,5C86A5B7FBB00F081E8A34B9F39194B1004FFE60DB1A3E81086F12A278A505C5,E7B6FAA808458657F0EA7036AE31ADC2,rd03.shieldbase.com
5/20/1915 6:42 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{F9C77450-3A41-477E-9310-9ACD617BD9E3},enabled,Winlogon,System-wide,Group Policy Preference Client,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gpprefcl.dll,10.0.22000.1219,C:\Windows\System32\gpprefcl.dll,33E899784C0ECE904899E82DBB170EB2,CB9781AF42F86A9458851226C148AA5848DABAA6,547A5D03084F21B686AD36D1466C413AD75E0FEF,D30096F365FDF2ABE556A9BDC2356FBE350CB5521067DF7E8CAD8EEC18A325F9,67D80D9D83D14035D60B1CE2E0FFD55A01F2DB920FBB626EF06AC4ECF0CBBC8A,33D929530B42B3470B2393BC40851536,rd03.shieldbase.com
4/4/1905 11:29 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{FB2CA36D-0B40-4307-821B-A13B252DE56C},enabled,Winlogon,System-wide,GPTExt,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gptext.dll,10.0.22000.653,gptext.dll,51C13E9E4D4363105C61C881EAF81C61,8EF80C2056E8EBD173FB0BD1FF5EFE0EF4C6AB85,F1F705EF3FE7608882B009D7F3C30E2048095BB6,4148B9B146018A8ADC54D6B196168E7246E9B49B4088C24B24A820493508411E,6E36DB3F937A4FB86DE2B056842787879B111C68BBA59A57F91EBF38F528C926,E5048B2CBF1CCA62A58A3DDFD6EF2D83,rd03.shieldbase.com
4/4/1905 11:29 PM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{fbf687e6-f063-4d9f-9f4f-fd9a26acdd5f},enabled,Winlogon,System-wide,GPTExt,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\gptext.dll,10.0.22000.653,gptext.dll,51C13E9E4D4363105C61C881EAF81C61,8EF80C2056E8EBD173FB0BD1FF5EFE0EF4C6AB85,F1F705EF3FE7608882B009D7F3C30E2048095BB6,4148B9B146018A8ADC54D6B196168E7246E9B49B4088C24B24A820493508411E,6E36DB3F937A4FB86DE2B056842787879B111C68BBA59A57F91EBF38F528C926,E5048B2CBF1CCA62A58A3DDFD6EF2D83,rd03.shieldbase.com
3/13/1948 9:40 AM,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\GpExtensions,{FC491EF1-C4AA-4CE1-B329-414B101DB823},enabled,Winlogon,System-wide,Device Guard Group Policy CSE,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dggpext.dll,10.0.22000.653,dggpext.dll,48A4AB10187440264F03611C08ACB506,FFCDBF8589FA73165444C786F9FBE1D886CDCFCB,FB8C2FE8B25E2C4A1A9AE1E75DE7222CAE8E9471,C3B7EF6EDF2CD9DBC6B9FFC3C381D3D36E38D5C95476F644CF965CD33B6BA0A1,986D8C99910132349879C8FB28CFF8B53F1F9E5A32568BEED9C357BE82C7D6B4,025E076EA48F4C7C13580B8E9A0FBFE2,rd03.shieldbase.com
6/5/2021 9:29 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,,,Print Monitors,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
5/28/1983 1:37 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,Appmon,enabled,Print Monitors,System-wide,App Printer,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\appmon.dll,10.0.22000.653,AppMon.dll,6615AF8A6D05B642474CCC3ABB242A34,345FE4A7C65D81F28B2C9A7C4C2A271CAC1D45C3,DF96F348771365C3CC560A24E0FF2D0E4F304ED9,D6D3E47606B59F1E62D23EDD87EFB9F44D4E191D5FCECF90CF5CC6439A1AC297,30084DB526553465A7762629450B25BCCE2B33E6756F4BF6D70E738A40399B2A,89CE6363D54FAF6DBEFA67421DE8EC1F,rd03.shieldbase.com
6/11/1993 11:58 PM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,Local Port,enabled,Print Monitors,System-wide,Local Spooler DLL,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\localspl.dll,10.0.22000.1281,localspl.dll,D43C6204D2B68E048B4E7FA4E67FF9F1,6B352D05F2529621BED0FCC24ED64EDFE2769CEB,2966B9C64B03DA5B5EB198C7B7872C62B3551B2F,63AB4C4E446BD4B84052C50217E73F79E169E3C75D2DFC4DAC90A94045D57619,5AA27E90FA68384755C8B4CDA0D00C78E270B9797F7F35662CF9F2A97B4605C0,0B9AEE649F4E4913EE608104C2D6F31B,rd03.shieldbase.com
3/27/1909 8:00 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,Microsoft Shared Fax Monitor,enabled,Print Monitors,System-wide,Microsoft  Fax Print Monitor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\fxsmon.dll,10.0.22000.856,FXSMON.DLL,4EEC554A5294913B6815FB881581B42A,2568FB80E521BF689409DAB39FA8D322E68BF90A,D8604292233A39BB670BD209061E195F892F4D37,EC9C5EF1BDDA6810BF39D6799F3FD1631EEBC74D040A56B4560B2BCE8E382AE4,1BA16DCACDBABB5684C3AD7E978395C6EFB95AFA0A1E0E4E4CB0127F0E032B1F,3BAD3F03E961D370F2791DB5FD5BFE7F,rd03.shieldbase.com
8/9/1969 5:25 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,Standard TCP/IP Port,enabled,Print Monitors,System-wide,Standard TCP/IP Port Monitor DLL,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\tcpmon.dll,10.0.22000.1165,tcpmon.dll,32DC3FB317FB91212D73A8C602D9065F,930212B15642976038774088BCE66C539D645CAA,5877D9E6FBF0E5CDB0CC4FBC4066E232C3239CAB,72B64552434C44B362D18B7CFDED242FBC4F1F96E2570D94ED0F8081DFDC64AD,9A2C52A4B54B33A006A52491CE16F76E0CA2D8C10DA3CD0F24C6C67DCD125C69,721199699BA07D6303A221B3608A430F,rd03.shieldbase.com
12/29/2011 8:03 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,USB Monitor,enabled,Print Monitors,System-wide,Standard Dynamic Printing Port Monitor DLL,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\usbmon.dll,10.0.22000.1281,usbmon.dll,80B38C9B73F49FFC37C831B7237079E7,355C8DC17D8F8E0F79B2DA84CEEF236C6F4008A5,A0B921419D29662EEF7E61482040442C464FFB6B,53481BEA54D36765BC276779434C175526F5E617DCDF61EF497787D1748F3320,3D3C91198E5F102DC03736CC691DE5223D4F758955FDE3F3DEF256E637F22197,CF51FDAB3A0759BD9D77627B45E9FB1D,rd03.shieldbase.com
2/3/1996 4:34 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Monitors,WSD Port,enabled,Print Monitors,System-wide,Adaptive Port Monitor,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\apmon.dll,10.0.22000.1281,APMon.dll,7A556DFB8A8D3FB0191CBFCF8476E142,830DAFE611848F1E55ECDD674E9F04D27FF03EE2,E6B4F043716504C3611BAAA282743978607B3E42,70F19F98CEA8B458D1F1107F77FD13F1371E9EB8389708CC6535DB3B04293DA8,A997D4381796B7ECCA734AF52A4BE3CAE997D5813D58FE02F585B9172B78458E,EAC098106DA586FD5C556ED625983989,rd03.shieldbase.com
6/5/2021 7:11 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Providers,,,Print Monitors,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
10/29/2000 10:01 PM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Providers,Internet Print Provider,enabled,Print Monitors,System-wide,Internet Print Provider DLL,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\inetpp.dll,10.0.22000.1335,inetpp.dll,088FC95B97A2A4D5EFDDF976F72B5164,3A28CA44436E959C8F6A724440B6DC2DD234487D,F1D26DC824EBE6277E667616DEA3A87CFE912F92,983EF0F01AAD6B7E041A568F7570716D2D70717EDC66039BCA9EFD68AF91824D,4489A2A35DD2B73649305BE331D559AAFDD66F725829A67A230363D9EBBBCA5B,5809E63A1903D2F5D4DE522A7CCA9051,rd03.shieldbase.com
7/22/1999 11:15 AM,HKLM\SYSTEM\CurrentControlSet\Control\Print\Providers,LanMan Print Services,enabled,Print Monitors,System-wide,Client Side Rendering Print Provider,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\win32spl.dll,10.0.22000.1281,win32spl.dll,C9957F21E0F56103BFA4B443DB4C3A65,C4274C73CC12B86F7CE0152A8D32F28EBFFBD128,358A316C9E5E20956FEE4C7A3EF2B54B76A326D8,A5E4D8902E90A5572B01C9FCE4F845D278DCE03CDB46747F284E302778EC4795,C8314424696A9B1B2E5D55B46C3FEFEB9230A11869766DF1084D97375FA32B4F,29A5B89EB5EB0A9158DEF8BA4431FD2F,rd03.shieldbase.com
6/5/2021 7:11 AM,HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SecurityProviders,,,LSA Providers,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
3/15/1921 9:20 PM,HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SecurityProviders,credssp.dll,enabled,LSA Providers,System-wide,Credential Delegation Security Package,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\credssp.dll,10.0.22000.739,credssp.dll,17EE4512833D583E63A877834298789C,A8CB74BC68ADD562044CF67D00658414DE75F8D7,3336C2DFEAA1AC322F29D8BAF1856815292A407E,3DBAF159DC2F825CB86325B20A849996FD06642BC12E32638924A155DDD0187F,6D179B1A266A6A3B8FBA52D69DF701F4CB20A0315567A120477477437F36C21B,829E5A92DD0FC0A479B6EBF32DEEF462,rd03.shieldbase.com
1/27/2023 7:21 PM,HKLM\SYSTEM\CurrentControlSet\Control\Lsa\Authentication Packages,,,LSA Providers,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
9/18/1970 12:01 PM,HKLM\SYSTEM\CurrentControlSet\Control\Lsa\Authentication Packages,msv1_0,enabled,LSA Providers,System-wide,Microsoft Authentication Package v1.0,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\msv1_0.dll,10.0.22000.1042,msv1_0,6DB61039DBFFE3317505485DBF512E40,7799D250BCE648395EAC36B32E4315E3A6A46A1D,EC7B9E4B6D4AD468AD4FB3BF5A737D0E8AA65F5B,D3BC134D02FAC0A19DDBFB6727452DDBBB97E466D13D1ACBACD8F3E0CE0C92B0,12AF8EDBD522C186D7F06E4C1A43FCBE72A8F4E3820FF1DFD0A03D298384FAFF,3A049A99E421A4C89DB2B351AFE8FD5C,rd03.shieldbase.com
1/27/2023 7:21 PM,HKLM\SYSTEM\CurrentControlSet\Control\Lsa\Notification Packages,,,LSA Providers,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
10/11/1997 1:12 AM,HKLM\SYSTEM\CurrentControlSet\Control\Lsa\Notification Packages,scecli,enabled,LSA Providers,System-wide,Windows Security Configuration Editor Client Engine,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\scecli.dll,10.0.22000.1098,scecli,B7A6AAEC0615D0ACEBA531BFF32D1365,6F1559366B4150BEF66AC384691294E086A66144,846F50F212DC9D2113FB8A4A5839C68B405A6BD4,D9ACD19A47117BF89AC8EE65D4592D40B064FF3B86C3DAAD04AF1CBA49197F20,EF5B26841BFECB37331A5B8045678CFBBAB7C584573E0F02E2FE55C1E3407F85,4CF2CB1BB507221D91E434473BFB8B6D,rd03.shieldbase.com
6/5/2021 7:11 AM,HKLM\SYSTEM\CurrentControlSet\Control\NetworkProvider\Order,,,Network Providers,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
12/3/2019 10:44 PM,HKLM\SYSTEM\CurrentControlSet\Control\NetworkProvider\Order,RDPNP,enabled,Network Providers,System-wide,Microsoft Terminal Services,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\drprov.dll,10.0.22000.1,%SystemRoot%\System32\drprov.dll,82153773B5736249080B27F51054CA57,5E9610E6EB2E5BA5C9955272E730BB6F6AFD72B2,FE7DBE718068BDCE293C43D00D2ADC67D766E009,6BAE21033A1FF38131889AD3504D4619A9D4E96C5F949DC0CB328D970AF5DAE8,574C1B315306D6AEADE6DA3373D363C25DEDC24408B53E7C3111E06D0156B2E6,8D18AD129F6F222DA51506D9817AE414,rd03.shieldbase.com
8/13/1956 9:05 AM,HKLM\SYSTEM\CurrentControlSet\Control\NetworkProvider\Order,P9NP,enabled,Network Providers,System-wide,Plan 9 Network Provider,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\p9np.dll,10.0.22000.1281,%SystemRoot%\System32\p9np.dll,3230C2415D1E6C6336A02F68C725EC3B,AC99B359ED8D124554AD0A8BBDA51CD54F3C268A,81D9871301319DFC90C345826B870A9921B04732,70C93BECB9BFA1B3AC78B85E7FB7EBBB612E2924DE28B4C8AB70A76765D1EE41,93ADC3F67CA9E31B37DDDD13481B8B578D09DC8666FC6A206F3E87778C1B9572,C34486A89C890F3706617688EF011B0C,rd03.shieldbase.com
10/14/1969 4:17 AM,HKLM\SYSTEM\CurrentControlSet\Control\NetworkProvider\Order,LanmanWorkstation,enabled,Network Providers,System-wide,Microsoft Windows Network,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\ntlanman.dll,10.0.22000.832,%SystemRoot%\System32\ntlanman.dll,6D7185559591CF5BB0228878CCC7B293,41C81FEA908041E6C6060F1D8B01AD611421B601,7EE28641200AA256A477B192D48127C12C6903AD,331EFAE81902E8E427C183FBEF4DB2287FF7DF727A6524F60ED33D4CDAF48933,FD97D7AB64FBB96523AA5B3C4AFF7DC8B73B4062037DC259D8825ACA0B28ADF9,A6E4FB75CACC940D4435C76FC5F6C771,rd03.shieldbase.com
5/25/1989 6:17 AM,HKLM\SYSTEM\CurrentControlSet\Control\NetworkProvider\Order,webclient,enabled,Network Providers,System-wide,Web Client Network,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\davclnt.dll,10.0.22000.1,%SystemRoot%\System32\davclnt.dll,D5B342338EBB68AF38DBF84459BB7CD1,AF5D617F55A77C579B1459CC464761B070AAAD06,8FBBA47E54D590A866F02C68AEC9E6444618B663,1744D63D89CD717463FCC39CCC6E13CFCB1D45C48DEB12C96D72AB73172A7CCC,2AE601E627A5785AB4DC1EC96020E03E3EF822EEFB69B4D7764340EC687D3DA6,45208008E3F384E0DF5AD459677336A2,rd03.shieldbase.com
6/5/2021 7:14 AM,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,,,Network Providers,System-wide,,,,,,,,,,,,,rd03.shieldbase.com
1/18/2012 3:47 PM,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,Hyper-V RAW,enabled,Network Providers,System-wide,Microsoft Windows Sockets 2.0 Service Provider,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\mswsock.dll,10.0.22000.1,%SystemRoot%\system32\mswsock.dll,2BE37BA66908E4E69B6CBD362851238E,EEF3AF92D04DC74989EA5ECF8DE49D7600F2BA1C,EC34CBD8FEB8C6311595EB1A065444C18AEDF333,1492BA22256EECFB38BF2DE951183A43BB6D863948751438C32FAE8A13995118,6DC39F3F93C5D20F967CB7CBE8B6D71A7919B6077DB43EC447DB9D867EF1C860,F032581480CB19A02EE8D621B2B3460D,rd03.shieldbase.com
1/18/2012 3:47 PM,HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Protocol_Catalog9\Catalog_Entries,MSAFD Tcpip [TCP/IPv6],enabled,Network Providers,System-wide,Microsoft Windows Sockets 2.0 Service Provider,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\mswsock.dll,10.0.22000.1,%SystemRoot%\system32\mswsock.dll,2BE37BA66908E4E69B6CBD362851238E,EEF3AF92D04DC74989EA5ECF8DE49D7600F2BA1C,EC34CBD8FEB8C6311595EB1A065444C18AEDF333,1492BA22256EECFB38BF2DE951183A43BB6D863948751438C32FAE8A13995118,6DC39F3F93C5D20F967CB7CBE8B6D71A7919B6077DB43EC447DB9D867EF1C860,F032581480CB19A02EE8D621B2B3460D,rd03.shieldbase.com
